_id,titulo,portada,slug,descripcion,etiqueta,clasificacion,categoria,subcategorias,labels[0],labels[1],labels[2],labels[3],labels[4],estado,createdAT,tenant,__v
6852ddc311304d6fc7c27424,Estuche Triple Stars Max 831,e6d3e8d7-8491-4d01-83c7-81baebccd2e5.jpg,estuche-triple-stars-max-831,Línea exclusiva con los más altos estándares de calidad. Un producto indispensable para tu día a día.,Edición Limitada,Niñas,6852dcdc42ef544cc771d505,Estuches,etiqueta_1,etiqueta_2,etiqueta_3,etiqueta_4,,false,2025-04-17T02:12:17.000Z,6852dbf5c4a6f8d1a81074f6,0
6852ddc311304d6fc7c2742c,Bolso de Mano Evening Max 402,e3b7bc90-06cd-4df9-a086-fc81fd41f24a.jpg,bolso-de-mano-evening-max-402,Diseño minimalista pero funcional. Perfecto para quienes buscan simplicidad sin renunciar al estilo.,Edición Limitada,Femenino,6852dcdc42ef544cc771d503,Billeteras,etiqueta_1,etiqueta_2,etiqueta_3,etiqueta_4,,true,2025-04-16T23:38:17.000Z,6852dbf5c4a6f8d1a81074f6,0
6852ddc311304d6fc7c27433,Cartuchera Adventure 2.0 881,132bb88a-e683-4f5d-a54e-bbcda337e041.jpg,cartuchera-adventure-2-0-881,Línea exclusiva con los más altos estándares de calidad. Un producto indispensable para tu día a día.,Nuevo,Niños,6852dcdc42ef544cc771d504,Loncheras,etiqueta_1,,,,,false,2025-04-17T01:27:17.000Z,6852dbf5c4a6f8d1a81074f6,0
6852ddc311304d6fc7c2743e,Pantalón Cargo Max 928,e3e06614-f78b-4d61-aadf-dba79d8831dc.jpg,pantalon-cargo-max-928,"Fabricado con los mejores materiales, ofrece comodidad y espacio. Su diseño único refleja tu personalidad.",Nuevo,Masculino,6852dcdc42ef544cc771d506,Sudaderas,etiqueta_1,etiqueta_2,,,,true,2025-04-16T23:26:17.000Z,6852dbf5c4a6f8d1a81074f6,0
6852ddc311304d6fc7c27447,Pantalón Play Lite 991,2e90b78d-dffd-4da4-8e71-8ddcf8461ad3.jpg,pantalon-play-lite-991,Elaborado con tecnología de punta y materiales sostenibles. Un producto que cuida de ti y del medio ambiente.,Edición Limitada,Niños,6852dcdc42ef544cc771d508,Camisetas,etiqueta_1,,,,,true,2025-04-17T00:47:17.000Z,6852dbf5c4a6f8d1a81074f6,0
6852ddc311304d6fc7c27456,Zapatillas Sweet Lite 883,48fa9b8b-3b6b-46c2-99e6-9c3ca045d806.jpg,zapatillas-sweet-lite-883,"Diseño ergonómico y resistente, ideal para uso diario. Con compartimentos organizados para satisfacer todas tus necesidades.",Oferta,Niñas,6852dcdc42ef544cc771d50d,Sandalias,etiqueta_1,,,,,false,2025-04-17T00:02:17.000Z,6852dbf5c4a6f8d1a81074f6,0
6852ddc311304d6fc7c2745f,Pantalón Slim 2.0 338,997acfbd-cb16-4380-a4a0-5f4dd4a5ed2b.jpg,pantalon-slim-2-0-338,Elaborado con tecnología de punta y materiales sostenibles. Un producto que cuida de ti y del medio ambiente.,Destacado,Femenino,6852dcdc42ef544cc771d507,Ropa Deportiva,etiqueta_1,,,,,true,2025-04-17T02:11:17.000Z,6852dbf5c4a6f8d1a81074f6,0
6852ddc311304d6fc7c27476,Lonchera Space Pro 204,68449552-9cd5-4132-8bb1-090abe72a63b.jpg,lonchera-space-pro-204,"Diseño ergonómico y resistente, ideal para uso diario. Con compartimentos organizados para satisfacer todas tus necesidades.",Destacado,Niños,6852dcdc42ef544cc771d500,Loncheras,etiqueta_1,etiqueta_2,,,,true,2025-04-16T23:45:17.000Z,6852dbf5c4a6f8d1a81074f6,0
6852ddc311304d6fc7c2747f,Pantalón Play 2.0 414,52b892c7-2950-4573-a9b1-0fc25ac023dc.jpg,pantalon-play-2-0-414,Elaborado con tecnología de punta y materiales sostenibles. Un producto que cuida de ti y del medio ambiente.,Edición Limitada,Niños,6852dcdc42ef544cc771d508,Gorras y Sombreros,etiqueta_1,etiqueta_2,,,,true,2025-04-17T00:48:17.000Z,6852dbf5c4a6f8d1a81074f6,0
6852ddc311304d6fc7c27489,Lonchera Space Lite 834,a78e15fa-3c29-463b-8755-cf0a887178a8.jpg,lonchera-space-lite-834,"Diseño ergonómico y resistente, ideal para uso diario. Con compartimentos organizados para satisfacer todas tus necesidades.",Oferta,Niños,6852dcdc42ef544cc771d500,Loncheras,etiqueta_1,etiqueta_2,etiqueta_3,etiqueta_4,,true,2025-04-17T02:23:17.000Z,6852dbf5c4a6f8d1a81074f6,0
6852ddc311304d6fc7c27492,Set Eco-friendly Plus Lite 379,bb1f948f-d438-488b-920a-7d6bb45da373.jpg,set-eco-friendly-plus-lite-379,Calidad premium y estilo contemporáneo. La combinación perfecta de practicidad y tendencia actual.,Oferta,Femenino,6852dcdc42ef544cc771d513,Premium,etiqueta_1,,,,,true,2025-04-17T00:39:17.000Z,6852dbf5c4a6f8d1a81074f6,0
6852ddc311304d6fc7c27499,Gadget Sweet Max 147,d2f86a55-9fa1-46d5-a0bc-3600460e9089.jpg,gadget-sweet-max-147,Funcionalidad excepcional con detalles prácticos. La opción ideal para quienes valoran la calidad y el diseño.,Oferta,Niñas,6852dcdc42ef544cc771d511,Gadgets Infantiles,etiqueta_1,etiqueta_2,,,,true,2025-04-16T23:39:17.000Z,6852dbf5c4a6f8d1a81074f6,0
6852ddc311304d6fc7c274a0,Billetera Slim Lite 633,23e9e2b1-6f39-4f85-9cef-64b5a5394004.jpg,billetera-slim-lite-633,"Diseño ergonómico y resistente, ideal para uso diario. Con compartimentos organizados para satisfacer todas tus necesidades.",Destacado,Femenino,6852dcdc42ef544cc771d503,Neceseres,etiqueta_1,,,,,true,2025-04-17T01:26:17.000Z,6852dbf5c4a6f8d1a81074f6,0
6852ddc311304d6fc7c274a7,Lonchera Unicorn Plus 346,f5b98b0b-e3f8-41cb-be2f-ee821ad529d3.jpg,lonchera-unicorn-plus-346,Calidad premium y estilo contemporáneo. La combinación perfecta de practicidad y tendencia actual.,Exclusivo,Niñas,6852dcdc42ef544cc771d501,Mochilas para Niños,etiqueta_1,etiqueta_2,etiqueta_3,etiqueta_4,etiqueta_5,true,2025-04-16T23:49:17.000Z,6852dbf5c4a6f8d1a81074f6,0
